starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:56:39 2016	1475484999	0	1236	1236	1235
Mon Oct 03 10:56:18 2016	1475484978	0	1239	1239	1239
Mon Oct 03 10:56:04 2016	1475484964	0	1241	1241	1241
Mon Oct 03 10:56:08 2016	1475484968	0	1243	1243	1243
Mon Oct 03 10:56:28 2016	1475484988	0	1243	1243	1243
Mon Oct 03 10:56:49 2016	1475485009	0	1244	1244	1244
Mon Oct 03 10:56:09 2016	1475484969	0	1246	1246	1246
Mon Oct 03 10:56:55 2016	1475485015	0	1247	1247	1246
Mon Oct 03 10:56:12 2016	1475484972	0	1247	1247	1247
Mon Oct 03 10:56:03 2016	1475484963	0	1247	1247	1247
Mon Oct 03 10:56:29 2016	1475484989	0	1248	1248	1248
Mon Oct 03 10:57:03 2016	1475485023	0	1249	1249	1249
